period_state,period,period_start_date,state,g_search_score,album_event,album_id,album_release_date,album_release_day,periods_from_release,us_search_avg,us_peak_search,global_search_avg,global_peak_search
"2019/08/23-2019/09/04, North Dakota",2019/08/23-2019/09/04,2010-08-23,North Dakota,53,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Ohio",2019/08/23-2019/09/04,2010-08-23,Ohio,46,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Oklahoma",2019/08/23-2019/09/04,2010-08-23,Oklahoma,48,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Oregon",2019/08/23-2019/09/04,2010-08-23,Oregon,50,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Pennsylvania",2019/08/23-2019/09/04,2010-08-23,Pennsylvania,57,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Rhode Island",2019/08/23-2019/09/04,2010-08-23,Rhode Island,82,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, South Carolina",2019/08/23-2019/09/04,2010-08-23,South Carolina,46,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, South Dakota",2019/08/23-2019/09/04,2010-08-23,South Dakota,44,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Tennessee",2019/08/23-2019/09/04,2010-08-23,Tennessee,62,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Texas",2019/08/23-2019/09/04,2010-08-23,Texas,49,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Utah",2019/08/23-2019/09/04,2010-08-23,Utah,74,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Vermont",2019/08/23-2019/09/04,2010-08-23,Vermont,65,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Virginia",2019/08/23-2019/09/04,2010-08-23,Virginia,52,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Washington",2019/08/23-2019/09/04,2010-08-23,Washington,54,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, West Virginia",2019/08/23-2019/09/04,2010-08-23,West Virginia,43,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Wisconsin",2019/08/23-2019/09/04,2010-08-23,Wisconsin,49,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Wyoming",2019/08/23-2019/09/04,2010-08-23,Wyoming,49,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/09/05-2019/09/17, Alabama",2019/09/05-2019/09/17,2019-09-05,Alabama,58,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Alaska",2019/09/05-2019/09/17,2019-09-05,Alaska,70,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Arizona",2019/09/05-2019/09/17,2019-09-05,Arizona,62,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Arkansas",2019/09/05-2019/09/17,2019-09-05,Arkansas,59,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, California",2019/09/05-2019/09/17,2019-09-05,California,59,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Colorado",2019/09/05-2019/09/17,2019-09-05,Colorado,71,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Connecticut",2019/09/05-2019/09/17,2019-09-05,Connecticut,69,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Delaware",2019/09/05-2019/09/17,2019-09-05,Delaware,48,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, District of Columbia",2019/09/05-2019/09/17,2019-09-05,District of Columbia,72,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Florida",2019/09/05-2019/09/17,2019-09-05,Florida,52,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Georgia",2019/09/05-2019/09/17,2019-09-05,Georgia,54,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Hawaii",2019/09/05-2019/09/17,2019-09-05,Hawaii,36,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Idaho",2019/09/05-2019/09/17,2019-09-05,Idaho,64,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Illinois",2019/09/05-2019/09/17,2019-09-05,Illinois,65,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Indiana",2019/09/05-2019/09/17,2019-09-05,Indiana,69,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Iowa",2019/09/05-2019/09/17,2019-09-05,Iowa,66,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Kansas",2019/09/05-2019/09/17,2019-09-05,Kansas,69,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Kentucky",2019/09/05-2019/09/17,2019-09-05,Kentucky,70,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Louisiana",2019/09/05-2019/09/17,2019-09-05,Louisiana,52,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Maine",2019/09/05-2019/09/17,2019-09-05,Maine,75,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Maryland",2019/09/05-2019/09/17,2019-09-05,Maryland,57,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Massachusetts",2019/09/05-2019/09/17,2019-09-05,Massachusetts,84,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Michigan",2019/09/05-2019/09/17,2019-09-05,Michigan,60,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Minnesota",2019/09/05-2019/09/17,2019-09-05,Minnesota,67,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Mississippi",2019/09/05-2019/09/17,2019-09-05,Mississippi,58,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Missouri",2019/09/05-2019/09/17,2019-09-05,Missouri,66,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Montana",2019/09/05-2019/09/17,2019-09-05,Montana,75,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Nebraska",2019/09/05-2019/09/17,2019-09-05,Nebraska,83,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Nevada",2019/09/05-2019/09/17,2019-09-05,Nevada,59,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, New Hampshire",2019/09/05-2019/09/17,2019-09-05,New Hampshire,70,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, New Jersey",2019/09/05-2019/09/17,2019-09-05,New Jersey,63,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, New Mexico",2019/09/05-2019/09/17,2019-09-05,New Mexico,69,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, New York",2019/09/05-2019/09/17,2019-09-05,New York,57,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, North Carolina",2019/09/05-2019/09/17,2019-09-05,North Carolina,61,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, North Dakota",2019/09/05-2019/09/17,2019-09-05,North Dakota,86,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Ohio",2019/09/05-2019/09/17,2019-09-05,Ohio,61,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Oklahoma",2019/09/05-2019/09/17,2019-09-05,Oklahoma,58,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Oregon",2019/09/05-2019/09/17,2019-09-05,Oregon,65,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Pennsylvania",2019/09/05-2019/09/17,2019-09-05,Pennsylvania,70,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Rhode Island",2019/09/05-2019/09/17,2019-09-05,Rhode Island,100,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, South Carolina",2019/09/05-2019/09/17,2019-09-05,South Carolina,60,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, South Dakota",2019/09/05-2019/09/17,2019-09-05,South Dakota,83,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Tennessee",2019/09/05-2019/09/17,2019-09-05,Tennessee,85,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Texas",2019/09/05-2019/09/17,2019-09-05,Texas,52,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Utah",2019/09/05-2019/09/17,2019-09-05,Utah,87,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Vermont",2019/09/05-2019/09/17,2019-09-05,Vermont,53,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Virginia",2019/09/05-2019/09/17,2019-09-05,Virginia,60,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Washington",2019/09/05-2019/09/17,2019-09-05,Washington,68,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, West Virginia",2019/09/05-2019/09/17,2019-09-05,West Virginia,71,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Wisconsin",2019/09/05-2019/09/17,2019-09-05,Wisconsin,70,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/05-2019/09/17, Wyoming",2019/09/05-2019/09/17,2019-09-05,Wyoming,36,Lover,LOVE,2019-08-23,Friday,1,77,2019-09-07,81,2019-09-17
"2019/09/18-2019/09/30, Alabama",2019/09/18-2019/09/30,2019-09-18,Alabama,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Alaska",2019/09/18-2019/09/30,2019-09-18,Alaska,54,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Arizona",2019/09/18-2019/09/30,2019-09-18,Arizona,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Arkansas",2019/09/18-2019/09/30,2019-09-18,Arkansas,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, California",2019/09/18-2019/09/30,2019-09-18,California,39,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Colorado",2019/09/18-2019/09/30,2019-09-18,Colorado,46,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Connecticut",2019/09/18-2019/09/30,2019-09-18,Connecticut,61,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Delaware",2019/09/18-2019/09/30,2019-09-18,Delaware,36,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, District of Columbia",2019/09/18-2019/09/30,2019-09-18,District of Columbia,51,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Florida",2019/09/18-2019/09/30,2019-09-18,Florida,34,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Georgia",2019/09/18-2019/09/30,2019-09-18,Georgia,39,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Hawaii",2019/09/18-2019/09/30,2019-09-18,Hawaii,31,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Idaho",2019/09/18-2019/09/30,2019-09-18,Idaho,59,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Illinois",2019/09/18-2019/09/30,2019-09-18,Illinois,48,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Indiana",2019/09/18-2019/09/30,2019-09-18,Indiana,53,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Iowa",2019/09/18-2019/09/30,2019-09-18,Iowa,49,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Kansas",2019/09/18-2019/09/30,2019-09-18,Kansas,40,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Kentucky",2019/09/18-2019/09/30,2019-09-18,Kentucky,56,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Louisiana",2019/09/18-2019/09/30,2019-09-18,Louisiana,33,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Maine",2019/09/18-2019/09/30,2019-09-18,Maine,44,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Maryland",2019/09/18-2019/09/30,2019-09-18,Maryland,41,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Massachusetts",2019/09/18-2019/09/30,2019-09-18,Massachusetts,69,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Michigan",2019/09/18-2019/09/30,2019-09-18,Michigan,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Minnesota",2019/09/18-2019/09/30,2019-09-18,Minnesota,48,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Mississippi",2019/09/18-2019/09/30,2019-09-18,Mississippi,28,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Missouri",2019/09/18-2019/09/30,2019-09-18,Missouri,51,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Montana",2019/09/18-2019/09/30,2019-09-18,Montana,55,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Nebraska",2019/09/18-2019/09/30,2019-09-18,Nebraska,41,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Nevada",2019/09/18-2019/09/30,2019-09-18,Nevada,35,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, New Hampshire",2019/09/18-2019/09/30,2019-09-18,New Hampshire,60,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, New Jersey",2019/09/18-2019/09/30,2019-09-18,New Jersey,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, New Mexico",2019/09/18-2019/09/30,2019-09-18,New Mexico,49,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, New York",2019/09/18-2019/09/30,2019-09-18,New York,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, North Carolina",2019/09/18-2019/09/30,2019-09-18,North Carolina,42,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, North Dakota",2019/09/18-2019/09/30,2019-09-18,North Dakota,55,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Ohio",2019/09/18-2019/09/30,2019-09-18,Ohio,47,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Oklahoma",2019/09/18-2019/09/30,2019-09-18,Oklahoma,46,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Oregon",2019/09/18-2019/09/30,2019-09-18,Oregon,43,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Pennsylvania",2019/09/18-2019/09/30,2019-09-18,Pennsylvania,47,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Rhode Island",2019/09/18-2019/09/30,2019-09-18,Rhode Island,100,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, South Carolina",2019/09/18-2019/09/30,2019-09-18,South Carolina,42,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, South Dakota",2019/09/18-2019/09/30,2019-09-18,South Dakota,47,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Tennessee",2019/09/18-2019/09/30,2019-09-18,Tennessee,56,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Texas",2019/09/18-2019/09/30,2019-09-18,Texas,37,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Utah",2019/09/18-2019/09/30,2019-09-18,Utah,61,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Vermont",2019/09/18-2019/09/30,2019-09-18,Vermont,53,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Virginia",2019/09/18-2019/09/30,2019-09-18,Virginia,46,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Washington",2019/09/18-2019/09/30,2019-09-18,Washington,45,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, West Virginia",2019/09/18-2019/09/30,2019-09-18,West Virginia,38,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Wisconsin",2019/09/18-2019/09/30,2019-09-18,Wisconsin,47,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2019/09/18-2019/09/30, Wyoming",2019/09/18-2019/09/30,2019-09-18,Wyoming,50,Lover,LOVE,2019-08-23,Friday,2,68,2019-09-18,84,2019-09-18
"2021/10/17-2021/10/29, Alabama",2021/10/17-2021/10/29,2021-10-17,Alabama,53,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Alaska",2021/10/17-2021/10/29,2021-10-17,Alaska,36,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Arizona",2021/10/17-2021/10/29,2021-10-17,Arizona,57,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Arkansas",2021/10/17-2021/10/29,2021-10-17,Arkansas,61,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, California",2021/10/17-2021/10/29,2021-10-17,California,54,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Colorado",2021/10/17-2021/10/29,2021-10-17,Colorado,64,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Connecticut",2021/10/17-2021/10/29,2021-10-17,Connecticut,61,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Delaware",2021/10/17-2021/10/29,2021-10-17,Delaware,50,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, District of Columbia",2021/10/17-2021/10/29,2021-10-17,District of Columbia,100,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Florida",2021/10/17-2021/10/29,2021-10-17,Florida,42,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Georgia",2021/10/17-2021/10/29,2021-10-17,Georgia,51,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Hawaii",2021/10/17-2021/10/29,2021-10-17,Hawaii,53,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Idaho",2021/10/17-2021/10/29,2021-10-17,Idaho,74,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Illinois",2021/10/17-2021/10/29,2021-10-17,Illinois,63,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Indiana",2021/10/17-2021/10/29,2021-10-17,Indiana,59,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Iowa",2021/10/17-2021/10/29,2021-10-17,Iowa,52,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Kansas",2021/10/17-2021/10/29,2021-10-17,Kansas,62,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Kentucky",2021/10/17-2021/10/29,2021-10-17,Kentucky,61,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Louisiana",2021/10/17-2021/10/29,2021-10-17,Louisiana,48,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Maine",2021/10/17-2021/10/29,2021-10-17,Maine,70,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Maryland",2021/10/17-2021/10/29,2021-10-17,Maryland,56,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Massachusetts",2021/10/17-2021/10/29,2021-10-17,Massachusetts,89,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Michigan",2021/10/17-2021/10/29,2021-10-17,Michigan,57,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Minnesota",2021/10/17-2021/10/29,2021-10-17,Minnesota,66,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Mississippi",2021/10/17-2021/10/29,2021-10-17,Mississippi,38,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Missouri",2021/10/17-2021/10/29,2021-10-17,Missouri,65,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Montana",2021/10/17-2021/10/29,2021-10-17,Montana,59,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Nebraska",2021/10/17-2021/10/29,2021-10-17,Nebraska,53,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, Nevada",2021/10/17-2021/10/29,2021-10-17,Nevada,37,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, New Hampshire",2021/10/17-2021/10/29,2021-10-17,New Hampshire,73,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, New Jersey",2021/10/17-2021/10/29,2021-10-17,New Jersey,55,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, New Mexico",2021/10/17-2021/10/29,2021-10-17,New Mexico,39,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, New York",2021/10/17-2021/10/29,2021-10-17,New York,56,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
"2021/10/17-2021/10/29, North Carolina",2021/10/17-2021/10/29,2021-10-17,North Carolina,53,Red(Taylor's Version),REDTV,2021-11-12,Friday,-2,78,2021-10-23,74,2021-10-23
